"A2A.MI","AMP.MI","ATL.MI","AZM.MI","BGN.MI","BMED.MI","BAMI.MI","BPE.MI","BZU.MI","CPR.MI","CNHI.MI","DIA.MI","ENEL.MI","ENI.MI","EXO.MI","FBK.MI","G.MI","HER.MI","IP.MI","ISP.MI","LDO.MI","MB.MI","MONC.MI","PRY.MI","REC.MI","SPM.MI","SRG.MI","STLA.MI","STM.MI","TIT.MI","TEN.MI","TRN.MI","UCG.MI","UNI.MI","date"
1.285374,12.558341,25.953932,12.956954,23.514101,5.542911,2.715639,4.014199,22.395481,6.612732,10.454841,74.684532,4.60161,11.916489,54.673809,7.353892,12.987668,2.527784,27.813389,2.10121,14.263811,8.246883,23.629709,26.711246,36.802658,3.7809,3.676259,10.048716,19.767443,0.731724,10.340491,4.490794,14.167211,3.564182,"2017-11-01"
1.281064,12.372365,25.990654,13.024911,23.572224,5.546716,2.755442,4.16045,22.009027,6.495952,10.389789,73.738564,4.584518,11.983529,54.771702,7.344723,13.003993,2.538703,27.374231,2.092448,14.111866,8.333329,23.228233,26.595499,36.3913,3.822711,3.702947,10.141576,19.613905,0.743408,11.345695,4.503798,14.425423,3.536624,"2017-11-02"
1.286236,12.401729,25.219471,13.040012,23.447676,5.489651,2.722876,4.054611,21.952475,6.671123,10.482719,74.921028,4.593064,12.05057,55.31012,7.303461,12.857056,2.566,27.510857,2.080767,14.083376,8.298752,23.16132,26.666727,37.113453,3.826693,3.706283,10.38699,20.112886,0.738053,11.415622,4.538476,14.106962,3.534787,"2017-11-03"
1.28365,12.401729,25.201111,13.107968,23.705072,5.466824,2.701165,3.989182,21.679129,6.500817,10.454841,74.306137,4.605882,12.15113,54.869598,7.280537,12.775424,2.587839,27.745075,2.074926,14.007403,8.272818,23.065731,26.310581,36.985481,3.892395,3.716291,10.34056,20.391169,0.736592,11.503031,4.529807,14.029498,3.53295,"2017-11-06"
1.276753,12.382153,25.256195,13.175924,23.829618,5.546716,2.641461,3.914133,21.481188,6.525147,10.352616,74.022354,4.610155,12.335493,54.771702,7.298875,12.750935,2.618777,27.559652,2.080767,13.760493,8.376552,22.979702,25.883198,36.363876,3.892395,3.752986,10.247702,20.13208,0.726368,11.468068,4.577488,13.969248,3.516415,"2017-11-07"
1.271581,12.460458,25.430632,12.873897,23.638647,5.478238,2.442447,3.742866,21.905344,6.564074,10.389789,73.54937,4.580245,12.251693,53.303291,7.31263,12.767262,2.631516,26.642298,2.086608,13.608549,8.367908,22.453959,25.251034,36.564983,3.88244,3.739643,9.969123,20.304808,0.716145,11.371918,4.586157,14.072534,3.424555,"2017-11-08"
1.253477,12.225539,25.247015,12.194337,23.555618,5.447803,2.545572,4.114265,21.76396,6.359707,10.250391,68.157333,4.558883,12.159511,52.666981,7.239274,12.677464,2.656994,26.349527,2.079307,13.399625,8.545121,21.794392,24.939404,35.577728,3.844611,3.654575,9.736975,19.201286,0.705434,11.28451,4.564485,14.279102,3.400671,"2017-11-09"
1.253477,11.902528,25.136845,11.914962,23.721676,5.478238,2.473203,4.070006,21.679129,6.29645,10.250391,68.63031,4.507612,12.075709,52.813824,7.275952,12.873383,2.675192,26.339767,2.066165,10.512675,8.523509,22.033363,25.019537,35.477177,3.764972,3.664583,9.816568,19.642691,0.69375,11.153396,4.564485,14.554526,3.400671,"2017-11-10"
1.243994,12.039564,24.92569,11.967816,23.630344,5.428782,2.473203,4.106568,21.443485,6.272121,10.250391,69.812775,4.490521,11.991909,52.764877,7.13841,12.693791,2.664273,26.51543,2.048643,10.056841,8.536476,22.234104,24.761326,35.29435,3.747053,3.651239,9.809935,19.53714,0.671355,11.013541,4.581823,14.571744,3.332694,"2017-11-13"
1.313823,12.019986,25.07258,11.673339,23.555618,5.478238,2.41169,4.016123,21.320951,6.418097,10.166751,70.616844,4.507612,11.849448,52.373299,7.074224,12.555017,2.664273,27.237602,2.044262,9.572517,8.527831,22.17675,24.983921,35.586868,3.48225,3.629555,9.862999,19.402794,0.652368,10.733831,4.599162,14.313532,3.356578,"2017-11-14"
1.30003,11.853586,24.751255,11.650688,23.48089,5.508672,2.469585,4.100795,20.774261,6.218596,9.906542,70.001968,4.499066,11.631566,51.100677,7.014623,12.465222,2.655174,26.573984,2.044262,9.999862,8.501898,21.823071,24.574348,34.892128,3.42053,3.567839,9.697178,19.297241,0.663566,10.567754,4.499464,14.425423,3.409857,"2017-11-15"
1.305202,12.137445,24.870604,11.801701,23.572224,5.569542,2.399025,3.989182,21.434059,6.267255,9.971595,71.326332,4.524703,11.514243,51.051735,7.152164,12.457058,2.638795,26.51543,2.045722,9.648489,8.545121,21.928219,25.313358,35.32177,3.410575,3.532812,9.869631,19.681076,0.671355,10.454122,4.499464,14.390994,3.389648,"2017-11-16"
1.314685,12.186387,24.971594,11.786599,23.597132,5.459217,2.424355,3.964166,21.500038,6.281853,9.850783,70.995247,4.456341,11.505863,52.07962,7.266783,12.424405,2.644254,26.408081,2.02382,9.62,8.536476,21.803951,25.197611,34.773296,3.410575,3.519467,9.776771,19.508352,0.661132,10.602717,4.495129,14.304922,3.430066,"2017-11-17"
1.317271,12.245117,25.327927,12.058425,24.120222,5.455303,2.489487,4.029594,22.103287,6.330512,10.138872,72.508797,4.464886,11.531005,52.422245,7.330968,12.440731,2.640615,27.188807,2.020899,9.525034,8.545458,22.272339,25.331167,35.38335,3.440439,3.552828,9.94259,19.738651,0.665026,10.691073,4.468094,14.356565,3.470485,"2017-11-20"
1.323306,12.56813,25.365437,12.300045,24.56028,5.455303,2.440637,3.973788,22.009027,6.291584,10.268977,73.312874,4.580245,11.623185,52.471191,7.436417,12.457058,2.669733,27.90122,2.020899,9.800434,8.410742,22.463518,25.464722,35.429573,3.547953,3.566171,10.108412,20.122488,0.664539,11.044497,4.49448,14.244674,3.428229,"2017-11-21"
1.329341,12.391941,25.656132,12.315147,24.676521,5.322247,2.422545,3.950696,21.613146,6.184535,10.296856,73.029083,4.53752,11.656705,51.981724,7.441001,12.416243,2.646075,27.832907,2.053024,10.066339,8.514023,22.262783,25.081861,35.300163,3.536007,3.544488,9.91606,19.594713,0.673303,10.982649,4.516469,14.399602,3.411694,"2017-11-22"
1.32503,12.548553,25.618622,12.126381,24.518766,5.32616,2.442447,3.973788,21.584869,6.213731,10.296856,72.224998,4.605882,11.614806,52.03067,7.39057,12.40808,2.664273,27.657244,2.055944,9.990366,8.509534,22.53043,24.921593,35.355625,3.508133,3.524472,9.849732,19.757843,0.703487,11.044497,4.512072,14.502886,3.424555,"2017-11-23"
1.337099,12.685589,25.599867,12.103728,24.277977,5.365294,2.560046,4.206635,21.462339,6.291584,10.241097,70.474953,4.575974,11.581285,51.443306,7.468511,12.432569,2.671553,27.793869,2.057404,9.847917,8.460137,22.310574,24.957207,35.115303,3.412565,3.5178,9.776771,19.767443,0.703974,10.982649,4.472492,14.718061,3.464973,"2017-11-24"
1.32072,12.626858,25.618622,11.960265,23.97077,5.361381,2.489487,4.068081,20.972198,6.276987,10.04594,71.562813,4.550338,11.472344,51.002781,7.436417,12.310121,2.673373,27.374231,2.019439,9.70547,8.361346,22.272339,24.752422,35.106052,3.336908,3.497783,9.683911,19.393204,0.690342,10.71758,4.503276,14.54592,3.424555,"2017-11-27"
1.337099,12.626858,25.59049,12.081076,23.887737,5.455303,2.523862,4.079627,20.887369,6.335377,9.962301,72.272301,4.618701,11.547765,50.904892,7.532696,12.3591,2.709769,27.266882,2.02674,9.657987,8.460137,22.262783,24.983921,35.106052,3.394647,3.502788,9.630851,19.421989,0.685961,10.708745,4.512072,14.675027,3.455787,"2017-11-28"
1.35779,12.61707,25.974958,12.156583,24.468946,5.470956,2.545572,4.256668,21.188992,6.242926,10.083114,72.4142,4.678516,11.531005,50.415424,7.688577,12.416243,2.766185,27.188807,2.058864,9.525034,8.540967,21.985571,24.788038,34.773296,3.464331,3.527807,9.591053,18.097763,0.682066,10.71758,4.560447,14.66642,3.468648,"2017-11-29"
1.3621,12.851989,26.171879,12.050873,24.477251,5.482697,2.603467,4.422163,21.066458,6.364573,10.110993,73.218277,4.661426,11.572905,49.828056,7.766517,12.555017,2.747987,27.032663,2.060324,9.534531,8.707116,22.014248,24.912689,34.939678,3.356818,3.532812,9.564522,18.289679,0.6845,10.788265,4.569242,14.54592,3.538461,"2017-11-30"
1.343996,12.636647,25.871809,11.847005,24.020586,5.49835,2.556427,4.291306,20.482061,6.262389,9.925129,73.83316,4.588791,11.581285,48.829536,7.63356,12.293796,2.751626,26.486153,2.020899,9.420573,8.621797,21.956894,25.375685,34.782543,3.418539,3.512795,9.372169,17.627571,0.679632,11.009155,4.520867,14.528706,3.442927,"2017-12-01"
1.355203,12.666012,26.124994,11.824354,24.070404,5.619667,2.543763,4.406767,21.481188,6.276987,10.138872,73.454765,4.674243,11.639946,49.583321,7.7115,12.432569,2.778924,27.032663,2.055944,9.354097,8.684663,22.042923,24.34285,35.022869,3.430485,3.557831,9.677279,17.742716,0.687421,11.256552,4.582435,14.588955,3.520089,"2017-12-04"
1.374169,12.636647,26.124994,11.748847,23.995676,5.62358,2.484059,4.383675,21.462339,6.340243,10.334029,74.164253,4.721242,11.648325,49.485424,7.748178,12.391753,2.795303,26.886274,2.044262,9.344601,8.630776,22.626022,24.022316,35.799305,3.394647,3.561168,9.697178,18.020994,0.690829,11.132854,4.600026,14.675027,3.525601,"2017-12-05"
1.380204,12.548553,26.115616,11.703542,23.555618,5.592272,2.440637,4.329793,21.066458,6.398633,10.306149,74.211548,4.721242,11.581285,49.289639,7.661068,12.326447,2.808042,26.730131,2.02528,9.43007,8.500552,22.606901,24.244909,35.411087,3.358809,3.572843,9.557889,17.349289,0.714197,10.947307,4.60882,14.563134,3.479671,"2017-12-06"
1.397445,12.577918,26.200012,11.711093,23.738283,5.600099,2.507579,4.470271,20.821388,6.427829,10.203924,75.252121,4.742606,11.598044,49.240692,7.835287,12.399916,2.802583,26.700853,2.048643,9.45856,8.531985,23.170879,24.325045,35.170761,3.350845,3.57618,9.617583,17.349289,0.727342,11.088675,4.617617,14.847167,3.477834,"2017-12-07"
1.409515,12.822624,26.021843,11.937613,24.161739,5.572705,2.581757,4.529926,21.047606,6.432695,10.315443,76.19809,4.768241,11.648325,50.170685,7.972829,12.473384,2.849899,26.554466,2.10267,9.487048,8.644249,23.715738,24.396273,35.75309,3.330935,3.594527,9.876264,17.579584,0.734645,11.194702,4.644004,15.458269,3.496206,"2017-12-08"
1.393997,12.724741,25.721771,11.982918,24.070404,5.592272,2.538335,4.524153,21.066458,6.393768,10.268977,76.008888,4.708425,11.706986,50.513313,7.80778,12.497875,2.808042,26.749649,2.09975,9.496544,8.612815,23.763536,24.378466,35.706875,3.414557,3.544488,10.075248,17.589182,0.74,11.503949,4.578037,15.139808,3.521927,"2017-12-11"
1.392273,12.656224,25.571737,12.073526,24.14513,5.639234,2.48225,4.366356,21.019327,6.413232,10.268977,74.306137,4.708425,11.849448,50.904892,7.926982,12.481549,2.788023,26.330008,2.121652,9.572517,8.617306,24.155453,24.387369,35.780815,3.476277,3.504456,10.068615,17.867468,0.74,11.848536,4.551651,14.984879,3.536624,"2017-12-12"
1.356065,12.646436,25.309172,11.975367,23.680162,5.580533,2.370078,4.091174,21.038179,6.384036,10.371202,73.170982,4.63579,11.748887,50.904892,7.798611,12.538691,2.769825,26.417841,2.096829,9.491797,8.576891,23.467207,24.236006,34.930435,3.394647,3.439404,10.042083,18.020994,0.718092,11.565798,4.463696,14.28771,3.510903,"2017-12-13"
1.343996,12.245117,25.08412,12.005569,23.547314,5.6588,2.333894,4.010351,21.038179,6.262389,10.343322,72.272301,4.558883,11.690227,50.464367,7.849042,12.61216,2.747987,26.154343,2.050103,9.444313,8.567909,23.218676,24.013411,34.218697,3.330935,3.40104,9.949225,17.819483,0.707382,11.406757,4.419719,14.167211,3.523764,"2017-12-14"
1.3621,12.205964,24.962215,11.877209,23.514101,5.721416,2.279617,3.989182,20.736559,6.184535,10.250391,71.70472,4.575974,11.681845,49.436481,7.80778,12.61216,2.806222,26.261692,2.045722,9.415824,8.39727,23.562796,23.862049,33.80275,3.311025,3.399372,9.962491,17.5508,0.714197,11.30073,4.424117,13.900392,3.510903,"2017-12-15"
1.363824,12.509399,25.04661,12.035772,23.69677,5.791857,2.263334,3.998805,21.302099,6.311048,10.538481,71.326332,4.665699,11.782407,50.464367,7.913228,12.669302,2.820781,26.710613,2.057404,9.695972,8.442175,24.098095,24.236006,34.431293,3.466322,3.452748,10.214538,17.878132,0.715171,11.52162,4.503276,14.141391,3.597252,"2017-12-18"
1.343134,12.294058,25.04661,12.020671,23.572224,5.850558,2.324847,4.131585,21.038179,6.286718,10.426962,70.995247,4.541792,11.715366,50.170685,7.88572,12.579507,2.746167,26.661816,2.038422,9.70547,8.48259,24.174572,24.538733,34.412807,3.591755,3.449412,10.234435,17.99366,0.720526,11.389086,4.415322,14.227461,3.547647,"2017-12-19"
1.349169,12.235329,24.802801,11.998019,23.397861,5.713588,2.288663,4.108493,20.67058,6.252657,10.482719,71.610123,4.507612,11.656705,50.121738,7.894889,12.489712,2.749807,26.398321,2.035501,9.515538,8.514023,24.078979,24.618868,33.811996,3.613656,3.414384,10.221171,17.714464,0.709816,11.530456,4.381899,13.814322,3.553159,"2017-12-20"
1.346582,12.548553,24.868443,12.043323,23.057438,5.776202,2.333894,4.112341,20.972198,6.218596,10.575653,70.56955,4.52043,11.748887,50.415424,7.972829,12.440731,2.775285,26.456877,2.066165,9.515538,8.558928,24.375307,24.583252,33.691833,3.703251,3.427728,10.287498,17.829992,0.715171,11.707168,4.371343,13.926214,3.582555,"2017-12-21"
1.337961,12.607283,24.877821,12.028221,23.240103,5.80751,2.303137,4.031518,21.349228,6.23806,10.538481,70.427658,4.516157,11.748887,50.317524,8.004921,12.473384,2.715229,26.007957,2.073466,9.415824,8.567909,24.547367,24.520924,34.200211,3.707233,3.416052,10.247702,17.878132,0.718579,11.795524,4.339681,13.70243,3.569694,"2017-12-22"
1.34141,12.979237,25.08412,12.164133,23.090647,5.725329,2.359223,4.052687,21.660276,6.315913,10.584946,70.616844,4.477704,11.790787,50.121738,8.009506,12.448895,2.711589,26.027477,2.057404,9.515538,8.590363,24.96796,24.592154,34.505245,3.84262,3.411048,10.260967,17.820372,0.71371,11.848536,4.341439,13.607752,3.617461,"2017-12-27"
1.34141,12.822624,25.131006,12.126381,23.273315,5.744896,2.408072,4.164299,21.622576,6.325645,10.492013,70.56955,4.434978,11.698606,50.268578,7.949906,12.563181,2.70249,25.920126,2.036962,9.472804,8.585872,25.235611,24.431887,34.560703,3.812755,3.419388,10.088514,17.781857,0.710303,11.742509,4.337921,13.64218,3.61195,"2017-12-28"
1.329341,12.56813,24.680897,12.058425,23.03253,5.64706,2.370078,4.050762,21.207842,6.272121,10.380494,70.001968,4.383706,11.564524,50.023842,7.826118,12.40808,2.647894,25.588318,2.022359,9.420573,8.496061,24.929726,24.209293,34.25568,3.788864,3.402708,9.889529,17.521915,0.701539,11.627646,4.260521,13.40979,3.59174,"2017-12-29"
1.312099,12.646436,24.540239,12.058425,22.658894,5.545311,2.391789,4.002653,21.51889,6.184535,10.417667,70.474953,4.362343,11.589664,50.170685,7.743593,12.261143,2.673373,26.007957,2.010678,9.572517,8.460137,24.662073,24.040121,34.477509,3.804791,3.361008,10.055349,17.743349,0.706408,11.707168,4.225339,13.521681,3.709322,"2018-01-02"
1.306926,12.695377,24.624636,11.945164,22.31847,5.482697,2.34294,3.973788,21.848791,6.131011,10.464134,70.806038,4.340979,11.665087,50.660152,7.757348,12.155021,2.624236,26.642298,2.007758,9.553525,8.428704,24.4709,24.360657,34.311138,3.8028,3.307632,10.31403,18.301739,0.705921,11.839702,4.225339,13.590538,3.676252,"2018-01-03"
1.353479,13.037966,24.962215,12.149032,22.883074,5.525744,2.409881,4.081552,22.320078,6.092083,10.789396,71.752007,4.477704,11.941628,54.135387,8.069108,12.244815,2.693391,27.969536,2.060324,9.86691,8.509534,24.948845,25.144186,34.847248,3.906332,3.411048,11.176297,18.56168,0.714684,12.051755,4.315053,14.055318,3.747903,"2018-01-04"
1.373307,13.047754,25.468586,12.201887,22.949495,5.627493,2.38817,4.091174,22.489738,6.189401,10.854447,72.650688,4.563156,12.092471,55.897484,8.169971,12.40808,2.753446,28.203751,2.055944,9.876406,8.545458,24.7959,25.322262,35.457302,3.892395,3.449412,11.886006,18.706087,0.719066,12.025249,4.392453,13.986463,3.753415,"2018-01-05"
1.371583,12.998813,25.31855,12.239639,22.833258,5.580533,2.433401,4.0854,22.621698,6.150474,11.077484,75.725113,4.550338,12.167892,56.435905,8.160802,12.416243,2.802583,28.418451,2.050103,10.037848,8.612815,24.853254,25.518147,35.605194,3.92226,3.432732,12.01203,18.629074,0.732697,12.131276,4.357271,14.089747,3.780973,"2018-01-08"
1.356065,13.135849,25.374813,12.473711,23.497496,5.627493,2.462348,4.156602,22.942173,6.126144,11.105364,75.157516,4.550338,12.15113,57.610626,8.559673,12.571343,2.815321,29.29677,2.073466,10.265766,8.599343,24.96796,25.60718,35.771576,3.918278,3.454416,12.250812,18.975658,0.73221,12.131276,4.348476,14.184424,3.848949,"2018-01-09"
1.318133,13.312038,25.037235,12.488812,23.530708,5.740982,2.579947,4.322096,22.866768,6.169938,11.161124,74.968323,4.464886,12.167892,58.002205,8.6422,12.848892,2.729788,28.769779,2.168378,10.351234,8.801416,24.490015,25.411301,35.512756,3.872485,3.381024,12.323773,18.840874,0.73221,12.12244,4.286908,14.631991,3.929787,"2018-01-10"
1.310375,13.654626,24.830935,12.435958,23.896044,5.737069,2.610704,4.343264,22.602848,6.15534,11.161124,75.299416,4.460612,12.318733,58.932198,8.848511,12.832566,2.764365,28.867371,2.18152,10.322744,8.801416,24.088539,25.144186,35.30941,4.013846,3.377688,12.602351,19.254852,0.728316,12.431685,4.288666,14.898812,3.983066,"2018-01-11"
1.312099,13.644837,24.699654,12.602073,24.244766,5.697935,2.645079,4.387524,22.715958,6.169938,11.439919,75.394005,4.481976,12.335493,59.813244,8.802665,12.79175,2.729788,29.062551,2.209264,10.303752,8.774474,24.050303,25.589376,35.679142,4.035747,3.389364,12.688577,19.2356,0.723934,12.546549,4.290425,15.036524,3.949996,"2018-01-12"
1.322444,13.654626,24.568371,14.210365,24.659918,5.862298,2.639652,4.414464,22.452036,6.208865,11.309814,75.346718,4.528975,12.503095,60.155872,8.816418,12.799913,2.726149,28.867371,2.218025,10.446199,8.778964,24.317955,25.642796,35.235462,4.133306,3.406044,12.960523,19.043049,0.719066,12.617233,4.308016,15.053738,3.97388,"2018-01-15"
1.34141,13.605685,25.262287,13.870584,24.576887,5.893606,2.645079,4.339416,22.244671,6.208865,11.300522,75.06292,4.588791,12.494714,59.421669,8.715554,12.930524,2.715229,28.808815,2.222405,10.512675,8.765492,24.375307,25.820875,35.050598,4.083531,3.40104,12.423265,18.975658,0.717118,12.361001,4.329126,14.752491,3.995926,"2018-01-16"
1.359514,13.468649,25.187269,13.832831,24.643309,5.948393,2.616132,4.254743,21.961899,6.233194,11.216883,75.346718,4.60161,12.452814,59.421669,8.752232,12.824404,2.764365,29.238213,2.232626,10.702606,8.792436,25.140022,25.820875,34.606918,4.04172,3.421056,12.476328,18.917894,0.705434,12.299152,4.376622,14.898812,3.984903,"2018-01-17"
1.353479,13.654626,24.980968,14.104656,25.191309,6.050142,2.578138,4.2355,22.131559,6.077486,11.337695,75.725113,4.575974,12.528236,59.960091,8.876019,12.897872,2.773465,29.452915,2.25891,10.683613,8.904699,25.694441,25.642796,34.88422,4.037738,3.372684,12.708476,19.639948,0.698618,12.4847,4.329126,15.070952,3.995926,"2018-01-18"
1.365548,13.958062,25.524849,14.255671,25.158096,6.08145,2.552809,4.291306,21.961899,6.131011,11.291227,74.873726,4.605882,12.427674,60.69429,8.898943,13.199911,2.784384,29.960388,2.254529,10.683613,8.940623,25.847385,25.927717,35.642166,3.997918,3.397704,12.967157,19.678461,0.702026,12.58189,4.325608,14.976274,3.995926,"2018-01-19"
1.386238,13.997215,25.449831,14.316075,25.52343,6.101017,2.692119,4.406767,22.263523,6.174803,11.346988,74.826424,4.588452,12.519855,61.036919,8.949375,13.216238,2.800763,30.057978,2.282273,10.721599,9.016961,25.598852,25.998949,35.512756,4.067603,3.420027,13.060016,19.466658,0.712737,12.820453,4.351994,15.320555,3.997764,"2018-01-22"
1.388825,13.997215,25.112251,14.293424,25.473612,6.09319,2.740968,4.451027,22.583994,6.247792,11.328401,74.779137,4.566664,12.536616,61.624287,9.10984,13.085626,2.795303,30.057978,2.283733,10.598145,8.958586,25.732676,26.283867,35.457302,4.131315,3.426843,12.980421,19.312618,0.7215,12.829288,4.369585,15.211479,3.98674,"2018-01-23"
1.375893,14.075522,24.962215,14.263222,25.423794,6.140151,2.73735,4.541471,22.433186,6.116412,11.086778,74.731842,4.514375,12.494714,61.47744,9.054824,13.216238,2.773465,29.589542,2.250149,10.408213,8.954095,25.866503,25.963331,34.95816,4.099459,3.374018,12.894195,18.099562,0.715658,12.696754,4.285148,15.228696,3.981228,"2018-01-24"
1.362962,14.095098,24.887197,14.323626,25.606459,6.198852,2.777152,4.631917,22.546293,6.15534,11.216883,74.164253,4.496944,12.511476,61.673233,9.20612,13.224401,2.737067,29.160141,2.279352,10.332241,8.895718,25.598852,25.642796,34.88422,4.043711,3.368906,12.880929,18.234346,0.706895,12.776275,4.262281,15.564433,4.095135,"2018-01-25"
1.355203,14.14404,25.224777,14.165064,25.407187,6.198852,2.804291,4.628067,22.998726,6.252657,11.254055,75.015625,4.514375,12.528236,62.799015,9.261136,13.240726,2.777104,29.550505,2.307096,10.541165,8.82836,25.88562,25.76745,35.494278,4.043711,3.414915,13.132977,18.359505,0.701539,12.846959,4.315053,15.452521,4.122694,"2018-01-26"
